topic_str,post,label,seen?,new_id,ori_topic,pred_label
spending bipartisan obamacare,"We've got to do it in a responsible way by cutting out spending we don't need, but also asking the wealthiest to pay a little bit more.",2,0,783,spending bipartisan obamacare,1
spending bipartisan obamacare,That way we can invest in the research and technology that's always kept us at the cutting edge.,2,0,784,spending bipartisan obamacare,1
obama president congressman,"Now, Governor Romney has taken a different approach throughout this campaign.",2,0,785,obama president congressman,1
president obama legislation,"Both at home and abroad, he has proposed wrong and reckless policies.",2,0,786,president obama legislation,0
obama president congressman,He's praised George Bush as a good economic steward and Dick Cheney as somebody who's who shows great wisdom and judgment.,2,0,787,obama president congressman,1
syria war obama,And taking us back to those kinds of strategies that got us into this mess are not the way that we are going to maintain leadership in the twenty onest century.,2,0,788,syria war obama,0
icymi congrats congratulations,"Well, let's talk about what we need to compete.",2,0,789,icymi congrats congratulations,1
businesses business economic,"First of all, Governor Romney talks about small businesses.",2,0,790,businesses business economic,1
businesses business economic,"But, Governor, when you were in Massachusetts, small businesses development ranked about forty eightth, I think out of fifty states in Massachusetts, because the policies that you are promoting actually don't help small businesses.",2,0,791,businesses business economic,0
businesses business economic,And the way you define small businesses includes folks at the very top.,2,0,792,businesses business economic,1
congratulations congrats happy,And they include you and me.,2,0,793,congratulations congrats happy,1
businesses business economic,That's not the kind of small business promotion we need.,2,0,794,businesses business economic,0
education students school,But let's take an example that we know is going to make a difference in the twenty onest century and that's our education policy.,2,0,795,education students school,1
syria war obama,We didn't have a lot of chance to talk about this in the last debate.,2,0,796,syria war obama,2
meeting meet met,"You know, under my leadership, what we've done is reformed education, working with governors, forty six states.",2,0,797,meeting meet met,2
education students school,We've seen progress and gains in schools that were having a terrible time.,2,0,798,education students school,1
congress bipartisan congressional,And they're starting to finally make progress.,2,0,799,congress bipartisan congressional,1
education students school,"And what I now want to do is to hire more teachers, especially in math and science, because we know that we've fallen behind when it comes to math and science.",2,0,800,education students school,1
education students school,And those teachers can make a difference.,2,0,801,education students school,1
obama president congressman,"Now, Governor Romney, when you were asked by teachers whether or not this would help the economy grow, you said this isn't going to help the economy grow.",2,0,802,obama president congressman,0
education students school,"When you were asked about reduced class sizes, you said class sizes don't make a difference.",2,0,803,education students school,1
education students school,"But I tell you, if you talk to teachers, they will tell you it does make a difference.",2,0,804,education students school,1
education students school,"And if we've got math teachers who are able to provide the kind of support that they need for our kids, that's what's going to determine whether or not the new businesses are created here.",2,0,805,education students school,1
jobs economy job,Companies are going to locate here depending on whether we've got the most highly skilled workforce.,2,0,806,jobs economy job,1
spending bipartisan obamacare,"And the kinds of budget proposals that you've put forward, when we don't ask either you or me to pay a dime more in terms of reducing the deficit, but instead we slash support for education, that's undermining our long term competitiveness.",2,0,807,spending bipartisan obamacare,0
president obama legislation,"That is not good for America's position in the world, and the world notices.",2,0,808,president obama legislation,0
sen pass agree,Ten years earlier|,2,0,809,sen pass agree,1
president obama legislation,But that was ten years before you took office.,2,0,810,president obama legislation,1
president obama legislation,That happened before you came into office.,2,0,811,president obama legislation,0
obama president congressman,He should have answered the first question.,2,0,812,obama president congressman,1
spending bipartisan obamacare,"Look, Governor Romney's called for dollar five trillion of tax cuts that he says he's going to pay for by closing deductions.",2,0,813,spending bipartisan obamacare,0
president obama legislation,"Now, the math doesn't work, but he continues to claim that he's going to do it.",2,0,814,president obama legislation,0
spending bipartisan obamacare,He then wants to spend another dollar two trillion on military spending that our military is not asking for.,2,0,815,spending bipartisan obamacare,0
spending bipartisan obamacare,"Now, keep in mind that our military spending has gone up every single year that I've been in office.",2,0,816,spending bipartisan obamacare,0
spending bipartisan obamacare,"We spend more on our military than the next ten countries combined; China, Russia, France, the United Kingdom, you name it.",2,0,817,spending bipartisan obamacare,0
sen pass agree,The next ten.,2,0,818,sen pass agree,1
syria war obama,"And what I did was work with our joint chiefs of staff to think about, what are we going to need in the future to make sure that we are safe?",2,0,819,syria war obama,2
spending bipartisan obamacare,And that's the budget that we've put forward.,2,0,820,spending bipartisan obamacare,1
spending bipartisan obamacare,"But, what you can't do is spend dollar two trillion in additional military spending that the military is not asking for, dollar five trillion on tax cuts.",2,0,821,spending bipartisan obamacare,0
irs obamacare tax,"You say that you're going to pay for it by closing loopholes and deductions, without naming what those loopholes and deductions are.",2,0,822,irs obamacare tax,0
spending bipartisan obamacare,And then somehow you're also going to deal with the deficit that we've already got.,2,0,823,spending bipartisan obamacare,0
president obama legislation,The math simply doesn't work.,2,0,824,president obama legislation,0
spending bipartisan obamacare,"But when it comes to our military, what we have to think about is not, you know just budgets, we've got to think about capabilities.",2,0,825,spending bipartisan obamacare,1
obamacare congressional congress,We need to be thinking about cyber security.,2,0,826,obamacare congressional congress,1
syria war obama,We need to be talking about space.,2,0,827,syria war obama,1
spending bipartisan obamacare,"That's exactly what our budget does, but it's driven by strategy.",2,0,828,spending bipartisan obamacare,1
president obama legislation,It's not driven by politics.,2,0,829,president obama legislation,0
president obama legislation,"It's not driven by members of Congress, and what they would like to see.",2,0,830,president obama legislation,0
president obama legislation,"It's driven by, what are we going to need to keep the American people safe?",2,0,831,president obama legislation,1
spending bipartisan obamacare,"That's exactly what our budget does, and it also then allows us to reduce our deficit, which is a significant national security concern.",2,0,832,spending bipartisan obamacare,1
syria war obama,Because we've got to make sure that our economy is strong at home so that we can project military power overseas.,2,0,833,syria war obama,1
congrats congratulations honored,"Bob, I just need to comment on this.",2,0,834,congrats congratulations honored,1
spending bipartisan obamacare,"First of all, the sequester is not something that I've proposed.",2,0,835,spending bipartisan obamacare,1
congress bipartisan congressional,It is something that Congress has proposed.,2,0,836,congress bipartisan congressional,1
sen pass agree,It will not happen.,2,0,837,sen pass agree,0
spending bipartisan obamacare,The budget that we are talking about is not reducing our military spending.,2,0,838,spending bipartisan obamacare,1
sen pass agree,It is maintaining it.,2,0,839,sen pass agree,1
obama president congressman,But I think Governor Romney maybe hasn't spent enough time looking at how our military works.,2,0,840,obama president congressman,0
syria war obama,"You mentioned the Navy, for example, and that we have fewer ships than we did in one thousand nine hundred sixteen.",2,0,841,syria war obama,0
spending bipartisan obamacare,"Well, Governor, we also have fewer horses and bayonets, because the nature of our military's changed.",2,0,842,spending bipartisan obamacare,0
syria war obama,"We have these things called aircraft carriers, where planes land on them.",2,0,843,syria war obama,2
syria obama war,"We have these ships that go underwater, nuclear submarines.",2,0,844,syria obama war,0
icymi congrats congratulations,"And so the question is not a game of Battleship, where we're counting slips.",2,0,845,icymi congrats congratulations,0
syria war obama,It's what are our capabilities.,2,0,846,syria war obama,1
veterans congressman military,"And so when I sit down with the Secretary of the Navy and the Joint Chiefs of Staff, we determine how are we going to be best able to meet all of our defense needs in a way that also keeps faith with our troops, that also makes sure that our veterans have the kind of support that they need when they come home.",2,0,847,veterans congressman military,1
spending bipartisan obamacare,And that is not reflected in the kind of budget that you're putting forward because it just doesn't work.,2,0,848,spending bipartisan obamacare,0
news read listen,"And, you know, we visited the website quite a bit and it still doesn't work.",2,0,849,news read listen,0
syria obama war,"First of all, Israel is a true friend.",2,0,850,syria obama war,1
syria obama war,It is our greatest ally in the region.,2,0,851,syria obama war,1
syria obama war,"And if Israel is attacked, America will stand with Israel.",2,0,852,syria obama war,0
president obama legislation,I've made that clear throughout my presidency.,2,0,853,president obama legislation,1
sen pass agree,And|,2,0,854,sen pass agree,1
syria obama war,I will stand with Israel if they are attacked.,2,0,855,syria obama war,0
syria obama war,"And this is the reason why, working with Israel, we have created the strongest military and intelligence cooperation between our two countries in history.",2,0,856,syria obama war,1
syria obama war,"In fact, this week we'll be carrying out the largest military exercise with Israel in history, this very week.",2,0,857,syria obama war,2
syria obama war,"But to the issue of Iran, as long as I'm president of the United States Iran will not get a nuclear weapon.",2,0,858,syria obama war,0
president obama legislation,I made that clear when I came into office.,2,0,859,president obama legislation,1
syria obama war,"We then organized the strongest coalition and the strongest sanctions against Iran in history, and it is crippling their economy.",2,0,860,syria obama war,0
jobs economy job,Their currency has dropped eighty percent.,2,0,861,jobs economy job,0
energy obama obamacare,Their oil production has plunged to the lowest level since they were fighting a war with Iraq twenty years ago.,2,0,862,energy obama obamacare,0
jobs economy job,So their economy is in a shambles.,2,0,863,jobs economy job,0
syria obama war,"And the reason we did this is because a nuclear Iran is a threat to our national security, and it is a threat to Israel's national security.",2,0,864,syria obama war,0
syria obama war,We cannot afford to have a nuclear arms race in the most volatile region of the world.,2,0,865,syria obama war,0
syria obama war,Iran is a state sponsor of terrorism.,2,0,866,syria obama war,0
syria obama war,"And for them to be able to provide nuclear technology to non state actors, that's unacceptable.",2,0,867,syria obama war,0
syria obama war,And they have said that they want to see Israel wiped off the map.,2,0,868,syria obama war,0
syria obama war,So the work that we've done with respect to sanctions now offers Iran a choice.,2,0,869,syria obama war,2
syria obama war,"They can take the diplomatic route and end their nuclear program or they will have to face a united world and a United States president, me, who said we're not going to take any options off the table.",2,0,870,syria obama war,0
obama president congressman,"The disagreement I have with Governor Romney is that, during the course of this campaign, he's often talked as if we should take premature military action.",2,0,871,obama president congressman,0
syria war obama,"I think that would be a mistake, because when I've sent young men and women into harm's way, I always understand that that is the last resort, not the first resort.",2,0,872,syria war obama,0
news read listen,"Well, first of all those are reports in the newspaper.",2,0,873,news read listen,0
sen pass agree,They are not true.,2,0,874,sen pass agree,0
syria obama war,But our goal is to get Iran to recognize it needs to give up its nuclear program and abide by the U.,2,0,875,syria obama war,0
sen pass agree,N.,2,0,876,sen pass agree,1
president obama legislation,resolutions that have been in place.,2,0,877,president obama legislation,1
immigration reform bipartisan,"Because they have the opportunity to reenter the community of nations, and we would welcome that.",2,0,878,immigration reform bipartisan,1
syria obama war,There there are people in Iran who have the same aspirations as people all around the world for a better life.,2,0,879,syria obama war,2
syria obama war,"And we hope that their leadership takes the right decision, but the deal we'll accept is they end their nuclear program.",2,0,880,syria obama war,0
sen pass agree,It's very straightforward.,2,0,881,sen pass agree,1
obama president congressman,And I'm glad that Governor Romney agrees with the steps that we're taking.,2,0,882,obama president congressman,1
obama president congressman,"You know, there have been times, Governor, frankly, during the course of this campaign, where it sounded like you thought that you'd do the same things we did, but you'd say them louder and somehow that that would make a difference.",2,0,883,obama president congressman,0
jobs economy job,And it turns out that the work involved in setting up these crippling sanctions is painstaking.,2,0,884,jobs economy job,2
sen pass agree,It's meticulous.,2,0,885,sen pass agree,1
president obama legislation,We started from the day we got into office.,2,0,886,president obama legislation,1
syria obama war,"And the reason is was so important and this is a testament to how we've restored American credibility and strength around the world is we had to make sure that all the countries participated, even countries like Russia and China.",2,0,887,syria obama war,1
syria obama war,Because if it's just us that are imposing sanctions we've had sanctions in place a long time.,2,0,888,syria obama war,0
syria obama war,It's because we got everybody to agree that Iran is seeing so much pressure.,2,0,889,syria obama war,0
congress bipartisan congressional,And we've got to maintain that pressure.,2,0,890,congress bipartisan congressional,0
president obama legislation,"There is a deal to be had, and that is that they abide by the rules that have already been established.",2,0,891,president obama legislation,0
syria obama war,They convince the international community they are not pursuing a nuclear program.,2,0,892,syria obama war,0
irs obamacare tax,There are inspections that are very intrusive.,2,0,893,irs obamacare tax,0
obamacare congressional congress,"But over time, what they can do is regain credibility.",2,0,894,obamacare congressional congress,1
syria war obama,"In the meantime, though, we're not going to let up the pressure until we have clear evidence that that takes place.",2,0,895,syria war obama,0
congress bipartisan congressional,And one last thing just just to make this point.,2,0,896,congress bipartisan congressional,1
sen pass agree,The clock is ticking.,2,0,897,sen pass agree,1
syria obama war,We're not going to allow Iran to perpetually engage in negotiations that lead nowhere.,2,0,898,syria obama war,0
meeting meet met,And I've been very clear to them.,2,0,899,meeting meet met,1
syria obama war,"You know, because of the intelligence coordination that we do with a range of countries, including Israel, we have a sense of when they would get breakout capacity, which means that we would not be able to intervene in time to stop their nuclear program.",2,0,900,syria obama war,0
syria obama war,And that clock is ticking.,2,0,901,syria obama war,0
syria obama war,"And we're going to make sure that if they do not meet the demands of the international community, then we are going to take all options necessary to make sure they don't have a nuclear weapon.",2,0,902,syria obama war,0
sen pass agree,"Bob, let me just respond.",2,0,903,sen pass agree,2
obama president congressman,"Nothing Governor Romney just said is true, starting with this notion of me apologizing.",2,0,904,obama president congressman,0
obama obamacare administration,This has been probably the biggest whopper that's been told during the course of this campaign.,2,0,905,obama obamacare administration,1
obama president congressman,"And every fact checker and every reporter who's looked at it, Governor, has said this is not true.",2,0,906,obama president congressman,0
syria obama war,"And when it comes to tightening sanctions, look, as I said before, we've put in the toughest, most crippling sanctions ever.",2,0,907,syria obama war,2
syria obama war,"And the fact is, while we were coordinating an international coalition to make sure these sanctions were effective, you were still invested in a Chinese state oil company that was doing business with the Iranian oil sector.",2,0,908,syria obama war,0
syria obama war,"So I'll let the American people decide, judge, who's going to be more effective and more credible when it comes to imposing crippling sanctions.",2,0,909,syria obama war,2
syria obama war,"And with respect to our attitude about the Iranian revolution, I was very clear about the murderous activities that had taken place and that was contrary to international law and everything that civilized people stand for.",2,0,910,syria obama war,1
syria obama war,And and so the strength that we have shown in Iran is shown by the fact that we've been able to mobilize the world.,2,0,911,syria obama war,2
president obama legislation,"When I came into office, the world was divided.",2,0,912,president obama legislation,1
syria obama war,Iran was resurgent.,2,0,913,syria obama war,0
syria obama war,"Iran is at its weakest point, economically, strategically, militarily, then since then in many years.",2,0,914,syria obama war,0
syria obama war,And we are going to continue to keep the pressure on to make sure that they do not get a nuclear weapon.,2,0,915,syria obama war,0
president obama legislation,That's in America's national interest and that will be the case so long as I'm president.,2,0,916,president obama legislation,1
obama president congressman,"Bob, let me let me respond.",2,0,917,obama president congressman,0
veterans honored military,"If we're going to talk about trips that we've taken when I was a candidate for office, first trip I took was to visit our troops.",2,0,918,veterans honored military,1
syria obama war,"And when I went to Israel as a candidate, I didn't take donors.",2,0,919,syria obama war,2
meeting meet met,I didn't attend fundraisers.,2,0,920,meeting meet met,2
syria obama war,"I went to Yad Beshef, the Holocaust museum there, to remind myself the nature of evil and why our bond with Israel will be unbreakable.",2,0,921,syria obama war,2
syria obama war,"And then I went down to the border towns of Storok, which had experienced missiles raining dowm from Hamas.",2,0,922,syria obama war,2
syria obama war,And I saw families there who showed me there where missiles had come down near their children's bedroo Miss And I was reminded of what that would mean if those were my kids.,2,0,923,syria obama war,2
syria obama war,"Which is why as president, we funded an Iron Dome program to stop those missiles.",2,0,924,syria obama war,0
syria obama war,"So that's how I've used my travels, when I travel to Israel and when I travel to the region.",2,0,925,syria obama war,2
congress bipartisan congressional,And the the central question at this point is going to be: Who is going to be credible to all parties involved?,2,0,926,congress bipartisan congressional,0
syria obama war,"And they can look at my track record, whether it's Iran sanctions, whether it's dealing with counterterrorism, whether it's supporting democracy, whether it's supporting women's rights, whether it's supporting religious minorities.",2,0,927,syria obama war,2
president obama legislation,And they can say that the President of the United States and the United States of America has stood on the right side of history.,2,0,928,president obama legislation,1
syria war obama,And that kind of credibility is precisely why we've been able to show leadership on a wide range of issues facing the world right now.,2,0,929,syria war obama,2
syria war obama,"Governor, the problem is, is that on a whole range of issues, whether it's the Middle East, whether it's Afghanistan, whether it's Iraq, whether it's now Iran, you've been all over the map.",2,0,930,syria war obama,0
syria obama war,"I mean, I'm I'm pleased that you now are endorsing our policy of applying diplomatic pressure and potentially having bilateral discussions with the Iranians to end their nuclear program.",2,0,931,syria obama war,1
president obama legislation,But just a few years ago you said that's something you'd never do.,2,0,932,president obama legislation,0
syria war obama,"In the same way that you initially opposed a timetable in Afghanistan, now you're for it, although it depends.",2,0,933,syria war obama,0
syria war obama,"In the same way that you say you would have ended the war in Iraq, but recently gave a speech saying that we should have twenty thousand more folks in there.",2,0,934,syria war obama,0
obama obamacare administration,The same way that you said that it was mission creep to go after Gadhafi.,2,0,935,obama obamacare administration,0
president obama legislation,"When it comes to going after Osama bin Laden, you said, well, any president would make that call.",2,0,936,president obama legislation,0
obama obamacare administration,"But when you were a candidate in two thousand eight, as I was, and I said if I got bin Laden in our sights I would take that shot, you said we shouldn't move heaven and earth to get one man.",2,0,937,obama obamacare administration,0
syria obama war,And you said we should ask Pakistan for permission.,2,0,938,syria obama war,0
syria obama war,"And if we had asked Pakistan permission, we would not have gotten him.",2,0,939,syria obama war,2
congrats congratulations honored,And it was worth moving heaven and earth to get him.,2,0,940,congrats congratulations honored,1
obama obamacare administration,"You know, after we killed bin Laden I was at ground zero for a memorial and talked to a young women who was four years old when nine/eleven happened.",2,0,941,obama obamacare administration,1
syria obama war,"And the last conversation she had with her father was him calling from the twin towers, saying Peyton, I love you and I will always watch over you.",2,0,942,syria obama war,1
meeting discuss interview,"And for the next decade, she was haunted by that conversation.",2,0,943,meeting discuss interview,1
obama obamacare administration,"And she said to me, You know, by finally getting bin Laden, that brought some closure to me.",2,0,944,obama obamacare administration,2
veterans honored military,"And when we do things like that when we bring those who have harmed us to justice, that sends a message to the world and it tells Peyton that we did not forget her father.",2,0,945,veterans honored military,1
president obama legislation,"And I make that point because that's the kind of clarity of leadership, and those decisions are not always popular.",2,0,946,president obama legislation,1
vote voted republicans,Those decisions generally generally are not poll tested.,2,0,947,vote voted republicans,0
obama president congressman,"And even some in my own party, including my current vice president, had the same critique as you did.",2,0,948,obama president congressman,0
president obama legislation,"But what the American people understand is that I look at what we need to get done to keep the American people safe and to move our interests forward, and I make those decisions.",2,0,949,president obama legislation,1
syria war obama,"When I came into office, we were still bogged down in Iraq and Afghanistan had been drifting for a decade.",2,0,950,syria war obama,2
syria war obama,"We ended the war in Iraq, refocused our attention on Afghanistan, and we did deliver a surge of troops.",2,0,951,syria war obama,0
syria war obama,That was facilitated in part because we had ended the war in Iraq.,2,0,952,syria war obama,1
syria war obama,And we are now in a position where we have met many of the objectives that got us there in the first place.,2,0,953,syria war obama,1
obama obamacare administration,Part of what had happened is we'd forgotten why we had gone.,2,0,954,obama obamacare administration,1
obama obamacare administration,We went because there were people who were responsible for three thousand American deaths.,2,0,955,obama obamacare administration,1
syria war obama,And so we decimated Al Qaida's core leadership in the border regions between Afghanistan and Pakistan.,2,0,956,syria war obama,0
syria war obama,We then started to build up Afghan forces.,2,0,957,syria war obama,0
syria war obama,"And we're now in a position where we can transition out, because there's no reason why Americans should die when Afghans are perfectly capable of defending their own country.",2,0,958,syria war obama,0
president obama legislation,"Now, that transition has to take place in a responsible fashion.",2,0,959,president obama legislation,1
syria war obama,"We've been there a long time, and we've got to make sure that we and our coalition partners are pulling out responsibly and giving Afghans the capabilities that they need.",2,0,960,syria war obama,1
syria war obama,But what I think the American people recognize is after a decade of war it's time to do some nation building here at home.,2,0,961,syria war obama,1
veterans congressman military,"And what we can now do is free up some resources, to, for example, put Americans back to work, especially our veterans, rebuilding our roads, our bridges, our schools, making sure that, you know, our veterans are getting the care that they need when it comes to post traumatic stress disorder and traumatic brain injury, making sure that the certifications that they need for good jobs of the future are in place.",2,0,962,veterans congressman military,1
veterans congressman military,"You know, I was having lunch with some a veteran in Minnesota who had been a medic dealing with the most extreme circumstances.",2,0,963,veterans congressman military,1
education students school,"When he came home and he wanted to become a nurse, he had to start from scratch.",2,0,964,education students school,1
education students school,And what we've said is let's change those certifications.,2,0,965,education students school,1
veterans congressman military,The first lady has done great work with an organization called Joining Forces putting our veterans back to work.,2,0,966,veterans congressman military,1
veterans congressman military,"And as a consequence, veterans' unemployment is actually now lower than general population.",2,0,967,veterans congressman military,0
president obama legislation,It was higher when I came into office.,2,0,968,president obama legislation,0
syria war obama,So those are the kinds of things that we can now do because we're making that transition in Afghanistan.,2,0,969,syria war obama,2
syria war obama,"Well, keep in mind our strategy wasn't just going after bin Laden.",2,0,970,syria war obama,0
syria obama war,"We created partnerships throughout the region to deal with extremism in Somalia, in Yemen, in Pakistan.",2,0,971,syria obama war,0
president obama legislation,"And what we've also done is engaged these governments in the kind of reforms that are actually going to make a difference in people's lives day to day, to make sure that their governments aren't corrupt, to make sure that they're treating women with the kind of respect and dignity that every nation that succeeds has shown and to make sure that they've got a free market system that works.",2,0,972,president obama legislation,1
syria obama war,"So across the board, we are engaging them in building capacity in these countries.",2,0,973,syria obama war,2
vote voted republicans,And we have stood on the side of democracy.,2,0,974,vote voted republicans,1
syria war obama,"One thing I think Americans should be proud of, when Tunisians began to protest, this nation me, my administration stood with them earlier than just about any country.",2,0,975,syria war obama,2
vote voted republicans,In Egypt we stood on the side of democracy.,2,0,976,vote voted republicans,1
obama obamacare administration,In Libya we stood on the side of the people.,2,0,977,obama obamacare administration,2
syria obama war,"And as a consequence, there's no doubt that attitudes about Americans have changed.",2,0,978,syria obama war,0
syria obama war,But there are always going to be elements in these countries that potentially threaten the United States.,2,0,979,syria obama war,0
syria war obama,And we want to shrink those groups and those networks and we can do that.,2,0,980,syria war obama,0
syria war obama,But we're always also going to have to maintain vigilance when it comes to terrorist activities.,2,0,981,syria war obama,0
obama obamacare administration,"The truth, though, is that Al Qaeda is much weaker than it was when I came into office.",2,0,982,obama obamacare administration,2
syria obama war,And they don't have the same capacities to attack the U.,2,0,983,syria obama war,0
sen pass agree,S.,2,0,984,sen pass agree,1
syria obama war,homeland and our allies as they did four years ago.,2,0,985,syria obama war,1
obamacare congressional congress,"Well, I think it will continue to be terrorist networks.",2,0,986,obamacare congressional congress,0
syria war obama,"We have to remain vigilant, as I just said.",2,0,987,syria war obama,0
syria obama war,"But with respect to China, China is both an adversary, but also a potential partner in the international community if it's following the rules.",2,0,988,syria obama war,2
president obama legislation,So my attitude coming into office was that we are going to insist that China plays by the same rules as everybody else.,2,0,989,president obama legislation,0
jobs economy job,I know Americans had seen jobs being shipped overseas; businesses and workers not getting a level playing field when it came to trade.,2,0,990,jobs economy job,1
businesses business economic,And that's the reason why I set up a trade task force to go after cheaters when it came to international trade.,2,0,991,businesses business economic,0
president obama legislation,"That's the reason why we have brought more cases against China for violating trade rules than the other the previous administration had done in two ter Miss And we've won just about every case that we've filed, that has been decided.",2,0,992,president obama legislation,0
washington honored county,"In fact, just recently steelworkers in Ohio and throughout the Midwest Pennsylvania are in a position now to sell steel to China because we won that case.",2,0,993,washington honored county,2
prayers obamacare insurance,We had a tire case in which they were flooding us with cheap domestic tires or or cheap Chinese tires.,2,0,994,prayers obamacare insurance,2
jobs economy job,And we put a stop to it and as a consequence saved jobs throughout America.,2,0,995,jobs economy job,1
obama president congressman,I have to say that Governor Romney criticized me for being too tough in that tire case; said this wouldn't be good for American workers and that it would be protectionist.,2,0,996,obama president congressman,2
workers obamacare jobs,"But I tell you, those workers don't feel that way.",2,0,997,workers obamacare jobs,2
congress bipartisan congressional,They feel as if they had finally an administration who was going to take this issue seriously.,2,0,998,congress bipartisan congressional,0
syria war obama,"Over the long term, in order for us to compete with China, we've also got to make sure, though, that we're taking taking care of business here at home.",2,0,999,syria war obama,2
education students school,"If we don't have the best education system in the world, if we don't continue to put money into research and technology that will allow us to create great businesses here in the United States, that's how we lose the competition.",2,0,1000,education students school,0
spending bipartisan obamacare,"And, unfortunately, Governor Romney's budget and his proposals would not allow us to make those investments.",2,0,1001,spending bipartisan obamacare,0
jobs economy job,"Well, Governor Romney's right, you are familiar with jobs being shipped overseas because you invested in companies that were shipping jobs overseas.",2,0,1002,jobs economy job,1
sen pass agree,"And, you know, that's you're right.",2,0,1003,sen pass agree,2
president obama legislation,I mean that's how our free market works.,2,0,1004,president obama legislation,0
workers obamacare jobs,But I've made a different bet on American workers.,2,0,1005,workers obamacare jobs,2
obama president congressman,"If we had taken your advice Governor Romney about our auto industry, we'd be buying cars from China instead of selling cars to China.",2,0,1006,obama president congressman,2
businesses business economic,If we take your advice with respect to how we change our tax codes so that companies that earn profits overseas don't pay U.,2,0,1007,businesses business economic,0
sen pass agree,S.,2,0,1008,sen pass agree,1
irs obamacare tax,taxes compared to companies here that are paying taxes.,2,0,1009,irs obamacare tax,0
jobs economy job,"Now that's estimated to create eight hundred thousand jobs, the problem is they won't be here, they'll be in places like China.",2,0,1010,jobs economy job,0
energy obama obamacare,"And if we're not making investments in education and basic research, which is not something that the private sector is doing at a sufficient pace right now and has never done, then we will lose the in things like clean energy technology.",2,0,1011,energy obama obamacare,0
syria obama war,"Now with respect to what we've done with China already, U.",2,0,1012,syria obama war,0
sen pass agree,S.,2,0,1013,sen pass agree,1
jobs economy job,"exports have doubled since I came into office, to China and actually currencies are at their most advantageous point for U.",2,0,1014,jobs economy job,1
sen pass agree,S.,2,0,1015,sen pass agree,1
businesses business economic,exporters since one thousand nine hundred ninety three.,2,0,1016,businesses business economic,1
syria war obama,We absolutely have to make more progress and that's why we're going to keep on pressing.,2,0,1017,syria war obama,1
syria war obama,"And when it comes to our military and Chinese security, part of the reason that we were able to pivot to the Asia Pacific region after having ended the war in Iraq and transitioning out of Afghanistan, is precisely because this is going to be a massive growth area in the future.",2,0,1018,syria war obama,1
syria obama war,"And we believe China can be a partner, but we're also sending a very clear signal that America is a Pacific power; that we are going to have a presence there.",2,0,1019,syria obama war,1
syria war obama,"We are working with countries in the region to make sure, for example, that ships can pass through; that commerce continues.",2,0,1020,syria war obama,1
syria obama war,And we're organizing trade relations with countries other than China so that China starts feeling more pressure about meeting basic international standards.,2,0,1021,syria obama war,2
syria war obama,That's the kind of leadership we've shown in the region.,2,0,1022,syria war obama,0
syria war obama,That's the kind of leadership that we'll continue to show.,2,0,1023,syria war obama,2
obama president congressman,"Governor Romney, that's not what you said|",2,0,1024,obama president congressman,0
obama president congressman,"Governor Romney, you did not|",2,0,1025,obama president congressman,0
obamacare healthcare seniors,You did not say that you would provide government help.,2,0,1026,obamacare healthcare seniors,0
sen pass agree,Let's check the record.,2,0,1027,sen pass agree,1
sen pass agree,Let let let's|,2,0,1028,sen pass agree,1
sen pass agree,at the record.,2,0,1029,sen pass agree,1
obama president congressman,"Governor, the people in Detroit don't forget.",2,0,1030,obama president congressman,1
sen pass agree,Governor?,2,0,1031,sen pass agree,1
sen pass agree,The fact of the matter is|,2,0,1032,sen pass agree,1
sen pass agree,Yeah.,2,0,1033,sen pass agree,1
sen pass agree,Governor?,2,0,1034,sen pass agree,1
sen pass agree,I'm I'm I'm happy.,2,0,1035,sen pass agree,2
sen pass agree,to respond to you|,2,0,1036,sen pass agree,1
congrats congratulations honored,you've had the floor for a while.,2,0,1037,congrats congratulations honored,1
news read listen,"The look, I think anybody out there can check the record.",2,0,1038,news read listen,1
obama president congressman,"Governor Romney, you keep on trying to, you know airbrush history here.",2,0,1039,obama president congressman,0
spending bipartisan obamacare,"You were very clear that you would not provide, government assistance to the U.",2,0,1040,spending bipartisan obamacare,0
sen pass agree,S.,2,0,1041,sen pass agree,1
businesses business economic,"auto companies, even if they went through bankruptcy.",2,0,1042,businesses business economic,0
president obama legislation,You said that they could get it in the private marketplace.,2,0,1043,president obama legislation,0
sen pass agree,That wasn't true.,2,0,1044,sen pass agree,0
sen pass agree,They would have gone through a|,2,0,1045,sen pass agree,0
sen pass agree,they would have gone through a|,2,0,1046,sen pass agree,0
sen pass agree,"No, I am not wrong.",2,0,1047,sen pass agree,2
sen pass agree,I am not wrong.,2,0,1048,sen pass agree,2
sen pass agree,People will look it up.,2,0,1049,sen pass agree,1
vote voted republicans,"But more importantly it is true that in order for us to be competitive, we're going to have to make some smart choices right now.",2,0,1050,vote voted republicans,1
education students school,"Cutting our education budget, that's not a smart choice.",2,0,1051,education students school,0
jobs economy job,That will not help us compete with China.,2,0,1052,jobs economy job,0
spending bipartisan obamacare,"Cutting our investments in research and technology, that's not a smart choice.",2,0,1053,spending bipartisan obamacare,0
jobs economy job,That will not help us compete with China.,2,0,1054,jobs economy job,0
spending bipartisan obamacare,"Bringing down our deficit by adding dollar seven trillion of tax cuts and military spending that our military is not asking for, before we even get to the debt that we currently have, that is not going to make us more competitive.",2,0,1055,spending bipartisan obamacare,0
vote voted republicans,Those are the kinds of choices that the American people face right now.,2,0,1056,vote voted republicans,0
